Population,HPIQuartile,Vaccinated
4327,1,2960.354721386176
7033,1,4783.617769888227
4921,1,3528.37537575906
7419,1,4870.744909953845
7949,1,4768.956552802585
13839,2,10570.34750247159
4998,2,3720.030573863603
13988,1,7977.766273306455
2265,3,1461.2747800407913
8670,3,6751.914036187865
8185,2,6115.489904818187
10912,2,7385.423057986953
1382,1,659.1267955923561
5102,1,2606.51634445091
3411,1,2154.4973774742757
4667,1,2098.496839957248
3886,1,3306.3601477132975
5624,1,4066.21594191441
4103,1,2919.1756900263317
3557,1,1429.7129232867746
4435,3,3147.3329422243996
13894,3,9780.648292442078
8062,3,6203.622911605757
4557,3,3516.110145134514
3395,2,2462.1222979574204
4084,3,3123.4854704068225
10238,3,6696.927858834734
2468,3,1842.3642843208213
2511,2,1834.4504376179132
4086,3,3153.5671111271936
7093,3,4814.040420022846
2202,0,1150.4526878381976
6994,1,4841.158332387964
4432,1,3494.127724880864
4799,1,3438.762923927343
1201,0,735.6519607673955
6586,1,4275.876571682073
5710,0,3526.6195681524487
6561,1,4433.389182288008
4796,1,3600.9460919351313
3401,1,1244.1614994703932
5363,0,2643.940389732962
490,0,233.69778132446154
14714,1,7495.555513553574
7975,1,5795.806238342677
3574,1,2543.253284034294
8271,1,5700.805716654382
5098,1,3397.3868051900276
7704,2,5721.159827136567
3167,1,2083.1054698845605
6525,1,4502.748080353832
2414,1,1424.042405166708
3078,3,1954.6836976734933
5214,1,3191.225488929866
4470,1,2383.0269649733114
5838,1,3425.3218623792336
1796,1,1141.84595956717
5709,3,4525.340743242625
4739,2,3570.023697133697
7672,2,5595.104306490521
6175,2,4439.510734646064
5967,2,3538.5056647913184
5630,2,3575.7421668182183
6569,1,4749.461686066103
3851,1,2600.51985571145
2089,1,1411.939910018849
1873,1,717.4700583621798
5548,2,4375.357996387634
6706,1,5583.506574997165
3206,1,2297.0212103689714
5906,0,3294.675988115999
5085,2,3486.0227314205767
1538,0,810.6255957652736
3365,3,2273.723136934993
5149,1,2313.9115817623924
5789,2,2828.5952232827435
7543,2,5330.855046033878
2603,1,1725.1487135784546
5678,1,3520.2549158582838
3646,1,2671.206466556337
5910,1,4035.593935251261
3464,1,2485.0792750339756
7360,1,5333.24374326888
5132,1,3620.1880563639156
3165,1,1866.5892891600392
5000,0,3101.2191382187098
3213,3,2120.17898791814
2116,1,1025.8932056455492
6284,1,2385.7558292030635
4911,2,3475.509868125316
4817,2,3933.0132855851266
8894,2,6073.580315496889
5676,1,4147.083374968679
5013,1,4295.880634109937
9038,3,6559.561080747385
5315,3,4213.548282931053
4987,3,4131.118253995709
4074,2,2974.872650739329
4404,1,2715.5848686064687
7159,1,4801.026069021664
3878,2,2913.367160368923
3965,1,2680.6066255687183
5161,1,3209.1509213828394
5923,1,3570.6246638184284
2303,2,1311.5222231574432
3323,1,2438.2114257927037
2704,1,1878.2964531967032
2126,1,1846.5766104043641
4185,1,3122.8606962740278
4054,1,1265.7762277436248
12118,0,7701.257691220064
8041,1,6991.029313868436
6423,0,4188.729748559568
2947,2,1651.0080474622423
3664,1,2096.680765556237
5236,3,4123.104981799514
3046,1,1492.6296398939865
2551,1,1820.124508531452
3821,1,3025.98074511405
4101,1,2540.8975435955595
3761,1,2329.5228520401233
2665,1,1655.3710743226386
3889,1,2788.9426292594317
5763,2,3095.547018482044
5663,2,3115.610093861604
3709,2,1785.1022494916715
3052,1,1463.9755933851313
7164,2,3278.2465910544743
1749,0,718.9616024415132
2398,2,1300.8709502688923
4155,3,2829.269465083361
3352,2,2526.689030197586
1795,1,1323.1125930810467
3806,3,2826.521032350165
9349,0,5099.442002047711
3051,2,1951.0305328746012
3615,1,1182.299347230965
4505,2,3047.0324726288018
3476,3,2318.16224026939
5543,1,3213.0076980898184
3174,1,2190.409709469562
4039,2,3351.5333087679383
3749,2,2695.103213477604
1661,2,841.5664778860922
3465,2,1864.9206088139647
1636,2,882.9496185349719
3671,2,2077.277856347917
2551,3,1716.0982656506285
4507,2,3117.038107150528
5858,2,4301.410563726875
3638,3,2530.111950822713
5823,3,4532.426448384274
3790,2,3474.3893323691623
4964,2,3094.923194001436
4773,1,2311.8730132645983
3909,2,2836.7373166475622
4311,1,1817.9841321945307
4703,1,2250.339829928597
3119,1,2109.199002309577
4478,1,2816.8215752739056
5461,1,3078.833820082483
3043,1,1839.8031608271451
3018,1,1652.5733344386938
2951,1,1574.5169433867675
2991,1,1171.2623131797222
3333,1,1502.9384523200472
3232,1,1148.865806459498
3786,1,1562.459863789206
2161,1,652.8763845287509
3830,1,1473.2336831128603
4876,1,1676.4866011087033
3207,1,1430.3580972662664
2083,1,1080.374023760966
2939,3,2152.517729926007
5160,2,2810.039916983525
4098,3,2510.150910956451
5595,3,3607.5622076759205
3243,3,2139.264308573641
5346,1,2905.7259831798606
3562,1,2327.458713505287
3637,1,2597.1593714356513
4594,3,3235.596131252041
2688,1,2171.528311958423
3106,1,2395.8485999856675
4747,2,2891.2873712568007
5387,2,2947.50744969179
2867,3,1815.363315359603
4583,1,2348.698899527915
2215,3,1467.0326897491257
3067,3,2205.8647855860772
4165,4,3362.5872750015083
3230,3,2246.9870323201517
3068,3,2134.4138612363918
3525,1,2303.2565063156107
2665,2,1950.4067031299855
2989,1,1797.9422168862911
4974,2,3264.7142383830105
2140,3,1527.0362651512912
3286,3,2488.921360567644
3151,4,2664.5707495892793
1637,3,1146.2883197720614
5246,4,4448.816723541542
4482,3,3321.935651053436
2354,2,1730.6025487801376
2534,3,1837.741834340175
2915,3,2137.7434912354843
3497,2,2530.4762464179694
3963,1,2710.1966349559284
4689,2,3372.93491693381
3989,2,3275.8113246524977
2799,2,2264.923529035542
4219,3,3122.6987095953295
4314,2,3077.4347416195214
2812,3,2221.339733442584
3286,3,2622.8859300329964
4961,3,3560.4755816147026
5686,4,4825.118353955944
3229,3,2611.9644472683262
4294,4,3536.7766417951125
6779,2,4796.693205081473
4579,2,3298.7784999459122
7160,2,5627.473679248891
3436,3,2644.673667317594
2758,4,2339.852254499276
3611,3,2542.7491973628466
2938,3,2243.3571937643733
4088,3,3014.928486105397
2039,3,1378.385991568516
3737,4,2834.3453290358325
6140,2,4192.500675045774
4334,2,3233.5563695109563
1529,3,669.8697459508151
3493,3,2421.2726467052685
2129,2,1492.9719343948393
3826,3,2876.280143680515
5136,2,4045.578172075373
3777,4,3217.3372892063435
5202,3,4006.473034850682
5704,2,3888.1323692986853
5653,2,4107.658552689603
4884,3,3700.6677868457627
2776,0,2142.346360301134
4263,2,3048.5115878633587
6123,2,5054.272744941107
4561,3,3579.0364589466794
4000,3,3042.60651745502
3973,1,2893.823574882048
5339,2,4203.3306099535785
2954,1,2241.3035059062677
2717,2,2128.400699080445
4409,3,2922.941550590295
2483,2,1889.6388073713367
4016,1,2499.6304563929325
2352,2,1499.834521803221
3631,3,2691.19775746877
4675,3,3673.131971365221
3330,3,2493.948880115918
4090,2,2564.91879374525
3029,1,1749.6560832352818
3212,1,1970.29342795256
2535,1,1671.1899865168816
3612,1,2227.0642455277894
3620,1,2095.091028141364
5125,1,3272.943527574094
3810,2,1576.0118490679554
6705,2,4100.8406982258575
3832,2,3017.9149372578236
4319,2,3223.675833587735
3601,1,2771.729779627446
4264,2,3295.1576441223124
3406,1,2606.128689381507
2567,2,2057.564319398302
2910,1,2071.481258441462
4630,1,2834.746469882169
4744,3,3107.389202729657
5705,2,3357.1419883793033
4606,2,3234.9298413380975
2649,1,1867.4045208845525
3690,1,2610.4291388423603
2398,1,1680.5815800777189
2863,1,2253.0393963166216
2082,1,1635.4913848220795
2620,1,1961.7554884614726
3947,1,2847.11043430754
3383,1,2467.632947593407
4392,1,3162.666883690436
5215,2,3824.2588396363303
5844,2,3674.520107983047
4686,2,1999.3909078261236
3500,2,1811.4728490434138
2713,2,1478.8985430896253
2552,1,1036.6239928170864
2889,1,939.2064866683386
2214,2,935.886844911254
4790,1,1586.5289982953725
2849,2,1268.4659038023174
3600,1,1231.9019414293105
3268,1,1185.5820149914148
3834,1,1432.6926736941114
5166,2,2236.6538007378463
4580,2,2571.1168156901717
2636,1,1109.0687045931522
2247,1,977.7380324488029
3792,1,1870.8005864074826
3432,1,1212.6205173940516
4589,1,2734.9068691301723
4146,1,2578.228121483864
3178,1,1961.783778414822
3828,2,3013.738448192976
4283,2,3279.112696047722
3424,1,2141.648290870823
3137,1,1970.654353341205
2418,1,1648.4188268957116
2713,1,1976.4790221009896
4300,2,2586.3041107238832
3062,1,1825.0980352381448
4404,1,2470.985523330248
3954,1,1645.1324066651125
4265,1,2474.3356496037127
4447,1,2527.5996933716656
2410,1,1816.441467071099
4729,2,3612.2614833144517
3129,2,2392.6716926600934
3873,2,2925.4965808117518
5194,2,3626.654738129527
4210,2,3178.485095236233
2429,3,1847.1930056714918
4294,4,3650.9354652862776
3331,2,2675.281183893393
1877,1,1340.5361623512636
2263,2,1838.8515802652612
2452,1,1982.6774034877785
3300,2,2598.252306948709
2550,1,1767.8571547151123
2869,1,1978.487374272611
3777,1,2173.9113511569985
3895,3,2910.745807598984
2631,3,1919.3252794401028
2945,2,2285.0169624503014
4531,3,3568.3763610637375
2624,2,2017.0489427609305
3118,2,2515.55913329154
5162,3,4049.7220348727387
3347,3,2627.004942962927
4448,2,3179.9686890400194
4629,2,3531.9310310129267
3875,3,2790.8868825511254
3400,3,2417.621991626644
2966,2,1991.2523501346673
2963,3,2159.857229526307
2535,3,1720.5797954054058
4346,1,2797.6415916539595
2695,2,1638.4184825645707
3304,1,1774.2052322689258
5127,1,3601.247247244602
4562,1,3104.381551975955
4158,2,2973.4894390737745
5293,1,3100.5019565327166
3576,1,2281.785599605971
2703,1,1737.8697553200338
2686,2,1754.165353640406
3261,1,2063.8195428237736
2923,2,2139.650115404805
3104,2,2503.2159551311047
2768,1,1857.8518900069205
3725,1,2345.5615618027896
3665,2,2681.3736983886206
3508,1,2545.8492223391354
3221,1,2268.382939497462
4411,1,2670.1339637042383
3780,2,2201.185396492022
3464,2,2300.2400817942366
4435,1,3012.991824333478
4358,1,2890.4994403408714
2809,2,2007.2015480200216
4294,1,3055.0671247801774
3572,1,2397.9372864263637
3819,3,2927.9385331215926
3838,3,3113.9125798595564
3976,2,2881.868062613811
3023,3,2267.7407496087135
5341,3,4122.555159513084
3154,3,2414.4228524663577
4026,4,3424.4265160851237
3824,4,3249.429808574349
5904,2,4339.148164617859
5297,2,4236.6318632483
3045,3,2315.6454105680086
3231,2,2468.340549931624
4612,2,3504.868169865079
5504,2,4150.3507823224545
5158,2,4015.146576046152
4264,2,3200.376564518645
3539,2,2680.5487261060375
4962,2,3769.9028767863947
3982,3,3005.102091365399
2956,3,1852.3270797633477
3093,3,1977.949485720702
3920,2,2369.9074666275474
4969,2,3234.323173762694
6060,2,4559.386295556889
3560,1,2339.792486760452
3472,1,2441.142870700228
4546,2,3134.522604482392
3273,2,2301.831143569013
4173,2,3283.1257850731668
5163,2,3792.2379684234243
3449,2,2935.0300663390076
3127,2,2267.100996065637
4609,2,3240.149604721731
3912,2,2664.405078984218
4022,2,2275.79044199302
3920,2,2855.7727557965814
3526,3,2540.523159888671
4755,3,3928.8062009560745
2725,2,1750.8628210117713
3493,1,1886.5067928879282
3206,2,2363.526374643716
3778,4,3201.224228497885
4449,4,3771.324714575681
3281,3,2296.551826622909
2808,3,1954.5409288746444
4970,1,3488.1466348954573
2780,1,2147.715031025649
3639,1,2483.375134762095
4849,1,3154.958854606527
4277,2,2850.828748457452
5584,2,4194.510809987047
2891,3,2287.7715020311252
3917,2,2867.831371254434
4039,2,2666.641315297322
2658,3,1946.4754628481173
3329,4,2832.8116535505746
2806,3,2160.3460409239224
2597,3,1970.7281644224572
4192,2,3354.793387066074
2504,3,2124.692747607062
4063,3,3196.7669118264757
6710,4,5698.939446909105
3980,3,3092.2390771142655
2567,3,1954.4232064848109
4957,3,3804.0040744904586
2165,4,1836.7930839187215
4173,4,3537.658052189617
3871,4,3288.287052696633
5124,3,3884.5426500618782
3939,3,3027.5322169554615
3959,3,3040.509142127746
1879,4,1590.8446549271146
4227,4,3431.2781849825587
4388,3,3217.982312021031
4815,2,3566.2586788391486
4237,3,3217.678944059385
4179,1,2950.394161330826
3914,2,3006.132554692694
2500,2,2177.705405785958
2709,3,2048.7292946082775
2810,3,2261.34463139354
4461,2,3570.767702305498
3321,2,2630.1151811912127
4426,3,3494.58638941319
4614,4,3940.8370741268127
5914,4,5006.968523030463
2795,3,2034.7334203760477
3375,4,2858.6334637528807
3699,4,3126.6125723500413
3870,3,2951.8648463175623
2712,4,2218.3634937980933
3482,4,2858.4463260791945
2629,4,2155.4972250960677
5231,4,4448.600519667713
2928,2,2420.403760643968
2584,4,2208.3949436071794
4186,3,3229.2577545076697
2835,4,2401.479392683619
3792,4,3208.361892430487
2916,4,2375.8245997382423
3803,4,3021.1572090475274
3560,3,2442.047776187457
5556,3,4022.365692534584
5541,4,4722.304382521883
4448,4,3782.9618627397044
4058,4,3412.1804478852314
2136,3,1650.1529153167303
3117,3,2562.633684662547
3575,4,3005.6361397641317
4615,4,3919.157075469848
3829,4,3215.210096730829
2839,4,2417.0285787135676
5835,3,4691.968819277756
3443,3,2671.822641007518
4101,3,3197.722659948127
3594,3,2888.593833282879
4193,3,3158.0179847078007
3660,2,2651.011703681279
3690,2,2809.6683461064677
1938,3,1421.0124310853626
3815,2,2931.0018112508988
2916,2,2114.560689646172
3303,3,2487.701741829207
3245,2,2203.5016703498777
2395,2,1785.7985116449302
2663,2,2151.6487153036933
2554,3,1741.8319048958556
3566,1,2167.1111456437716
3020,2,2210.646861984103
3016,2,2333.8652107092103
3636,2,2994.161666845573
2608,3,1988.629994644627
3987,2,2796.805821170454
3146,1,1944.1691094701278
5912,3,3915.6114089806315
3479,2,2312.3454743377897
2951,1,1619.0856950274645
1974,3,1297.3523555802565
2837,2,2087.439706903986
2860,1,1870.8553761671067
4438,3,3400.2001495136305
2893,2,2508.454187116491
1856,3,1477.314425207704
2744,4,2330.7681081199257
2748,2,1871.3845648337046
4883,2,3392.617360346488
3134,1,1871.9458769262988
2703,2,1790.8138354064536
2303,2,1419.540508704311
3079,3,2281.223246753244
3074,2,2167.213642426067
2922,2,1996.8867540733613
3036,4,2544.6636910361462
3843,3,3036.913753439193
3144,4,2452.3241685959333
2234,4,1813.5447815608259
3369,4,2856.5362902610204
2652,4,2165.6523609684637
3009,4,2461.947355096707
3205,2,2539.155320269727
2602,4,2119.219730599144
2912,4,2389.902525469091
3275,4,2773.3445455937754
4338,3,3333.6197648518
3419,4,2908.933703933946
3791,4,3179.791742044077
2133,4,1812.7103729282921
3915,3,3182.784884680539
4886,3,3976.6457510238747
2137,3,1698.6552585171894
2212,3,1831.4669089520091
2249,3,1811.6342899258418
4396,2,3641.8320912425856
2791,1,2479.6711832390306
2990,1,2232.2276946733878
4637,1,3117.5962098499754
3045,2,2253.281775262026
2406,2,1928.5605993444958
4041,1,3128.8020603024024
3554,1,2468.1709748584
3302,2,2572.665244263112
2525,1,1970.4480174490627
2665,1,2050.6585034490768
4428,1,3297.0675151513647
3769,1,2713.531533906705
3122,3,2468.384288937718
3205,1,2346.6167114731393
3922,1,2907.335858304043
4421,2,3457.0862877128748
2788,1,1851.0978557273666
2026,2,1369.4831803998095
2208,2,1629.9825855115585
2302,2,1912.7125496230656
4771,2,3370.350367572924
3126,2,2059.275764124427
5184,2,3051.275456609384
4194,1,2804.635788082358
2638,1,1713.9810245270603
3045,1,1948.7014665337492
3512,1,2470.8140684743976
3279,1,2404.894255708323
2513,3,2133.927440865401
3253,2,2666.8197410451207
2713,4,2307.2676295449355
2347,3,1787.0625807995073
2596,4,2186.902228158665
2683,2,2110.149264061015
3440,3,2639.857578423881
3430,2,2265.452330236233
3445,1,1876.0171924046285
4670,1,2191.141307657842
4084,1,2398.691714688648
3573,1,2311.7844683449903
3311,1,1330.7126214631035
2990,4,2538.7249542192526
3272,4,2747.541654385845
3409,4,2869.4793412159497
2870,4,2340.1539509944832
2391,3,1755.7177629462894
3253,4,2769.3009570806785
1912,4,1625.4456275867192
4434,4,3664.9781072682467
2728,4,2217.310230092223
3007,4,2519.2772786041337
3079,3,2402.0375753182707
4223,4,3533.2346372357742
4732,4,3929.9378751860027
3159,2,2406.417768910105
4065,1,2737.008392373604
2185,2,1708.8779884261442
2711,2,1550.3723285146891
2492,3,1234.6850481883512
2513,3,1429.7927225099006
2145,3,1446.7987513802352
1835,4,1353.0674696827386
2139,3,1074.9156867974436
3573,2,2363.6688955954937
3737,3,2926.184686740083
3510,3,2388.2035434056706
3335,2,2584.737200570835
3672,3,2913.345954938899
2236,3,1741.3438258239246
4844,2,3790.6858471021446
4664,2,3696.3712605002356
2509,1,1742.0513776154692
3776,1,2713.962162546351
3753,1,2881.7857918398245
2822,2,2236.12506179138
3584,2,2541.6137466935893
4343,1,2797.794450692506
3197,1,2277.7945036989518
5235,1,3782.022693819373
2464,1,1682.0616001785183
2411,2,1468.6303472339523
3799,2,2756.91099154364
2316,2,1581.003155638126
3218,2,2711.680374586186
3507,3,2586.01278116203
4427,1,3188.475817552966
4051,2,2823.5867449750726
4915,2,3120.978765863952
3021,1,1841.0594289940473
2244,1,1244.9957739579977
2151,1,1060.8661309547558
2646,1,1186.1891475694786
4797,2,2276.7035911244852
4380,1,3091.2253883608405
4359,1,2841.4533907933783
2493,1,1944.1647840209232
2797,1,2293.838026653214
4889,1,3188.336589128625
2987,1,1765.747040582681
3619,1,2232.4074969935955
4182,1,1769.9772291359504
2702,1,1856.1218557517489
2817,1,1874.4021314481954
2430,1,1704.647905487701
2986,1,1831.16363551337
4406,1,2505.366074487388
2147,1,1601.711838182815
2855,1,1869.0660440276715
3741,1,2051.8039590411227
4571,1,3066.1976424466593
4130,1,3213.2775816247317
2096,1,1500.0843882093668
2813,1,2110.470300161789
2401,1,1880.1133760657929
3370,1,2607.617702950795
3276,1,2307.8779941289436
2917,1,1951.6724263104097
7873,0,6085.0229145311105
2876,3,2131.0354384808697
4849,1,3493.7439037887216
2017,1,1300.3980617309894
3333,1,2775.3860262187327
7471,0,5972.05591374498
2953,1,2174.282609650886
2455,1,1931.265722167728
1996,1,1553.9825329307146
4461,2,3797.5839385326713
3751,2,3132.8672567895374
1360,0,1106.1011643489048
2157,3,1730.6741553442725
2547,2,2005.9053614811264
2437,3,2042.5074186003828
4045,3,3290.311340640865
6374,1,4477.37976234145
1995,1,1402.9122714132964
4041,1,2612.116197652189
3415,1,2204.2103684139483
2601,1,1636.890829268645
2490,2,1106.0557512532744
3322,1,1877.1705528590437
3940,1,2240.0558279817396
4372,2,2989.262807695194
4043,3,3180.6559432055237
3854,1,2788.6643748237166
2793,1,2072.8188261902887
2730,1,1956.6984908950235
2117,1,1721.3246195609138
3680,1,2725.334484532387
3577,1,2681.1998390509525
4825,1,3538.9906074433743
2894,1,2070.550888666925
2222,1,1663.6488789828577
2624,2,2227.4599513709177
4702,1,3456.0095468338745
3621,1,2588.216270858986
3398,1,2541.78356645618
3331,1,2431.7173844595086
2480,1,1728.4937141366213
2573,1,1781.939494072826
2317,1,1602.4058799293412
2705,1,1779.2276483447902
3239,1,2229.4575189839766
4155,4,3528.0193394689773
4909,2,4072.339776693225
2243,1,1214.450684230618
2884,1,2171.9404600550915
2442,1,1746.1239167415943
2454,1,1707.8647629073525
3549,1,2790.87314853958
2968,1,2182.01921595676
2928,2,2026.3807281298768
3612,1,2368.9577085843307
4121,3,2817.951521699036
2685,4,2242.9130469706706
4501,2,3292.7589175531107
2897,2,2270.104363569943
3972,2,3035.7346799385004
3345,2,2475.731518382604
3050,1,1749.2261923394371
4346,1,3448.3673183544283
2304,1,1815.1120316290035
3159,1,2359.5425049801293
2366,2,2007.0562522387568
2331,1,1739.82036591424
3293,1,2357.8745442563813
2505,1,1909.8152271609865
